file,subset,seed,load_f1,real_f1,tn,tp,fn,fp,fnr,rec,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_2833.txt,0.1,2833.txt,0.905660377358491,0.905660377358491,80,24,3,2,0.111111111111111,0.888888888888889,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_2975.txt,0.1,2975.txt,0.862745098039216,0.862745098039216,80,22,5,2,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_3390.txt,0.1,3390.txt,0.87719298245614,0.87719298245614,77,25,2,5,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_3390.txt,0.1,3390.txt,0.87719298245614,0.87719298245614,77,25,2,5,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_3703.txt,0.1,3703.txt,0.901960784313726,0.901960784313726,81,23,4,1,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_390.txt,0.1,390.txt,0.945454545454545,0.945454545454545,80,26,1,2,0.037037037037037,0.962962962962963,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_4418.txt,0.1,4418.txt,0.909090909090909,0.909090909090909,79,25,2,3,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5031.txt,0.1,5031.txt,0.897959183673469,0.897959183673469,82,22,5,0,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5087.txt,0.1,5087.txt,0.836363636363636,0.836363636363636,77,23,4,5,0.148148148148148,0.851851851851852,,0.891284710601351
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5242.txt,0.1,5242.txt,0.901960784313726,0.901960784313726,81,23,4,1,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5391.txt,0.1,5391.txt,0.846153846153846,0.846153846153846,79,22,5,3,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5742.txt,0.1,5742.txt,0.925925925925926,0.925925925925926,80,25,2,2,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5795.txt,0.1,5795.txt,0.851063829787234,0.851063829787234,82,20,7,0,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_5801.txt,0.1,5801.txt,0.923076923076923,0.923076923076923,81,24,3,1,0.111111111111111,0.888888888888889,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_6540.txt,0.1,6540.txt,0.925925925925926,0.925925925925926,80,25,2,2,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_6832.txt,0.1,6832.txt,0.943396226415094,0.943396226415094,81,25,2,1,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_6955.txt,0.1,6955.txt,0.867924528301887,0.867924528301887,79,23,4,3,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_7598.txt,0.1,7598.txt,0.842105263157895,0.842105263157895,76,24,3,6,0.111111111111111,0.888888888888889,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_7748.txt,0.1,7748.txt,0.901960784313726,0.901960784313726,81,23,4,1,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_8006.txt,0.1,8006.txt,0.88,0.88,81,22,5,1,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_8615.txt,0.1,8615.txt,0.909090909090909,0.909090909090909,79,25,2,3,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_9222.txt,0.1,9222.txt,0.807692307692308,0.807692307692308,78,21,6,4,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_9352.txt,0.1,9352.txt,0.87719298245614,0.87719298245614,77,25,2,5,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_9702.txt,0.1,9702.txt,0.943396226415094,0.943396226415094,81,25,2,1,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.1_9800.txt,0.1,9800.txt,0.846153846153846,0.846153846153846,79,22,5,3,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_1026.txt,0.2,1026.txt,0.830188679245283,0.830188679245283,78,22,5,4,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_1258.txt,0.2,1258.txt,0.784313725490196,0.784313725490196,78,20,7,4,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_1493.txt,0.2,1493.txt,0.872727272727273,0.872727272727273,78,24,3,4,0.111111111111111,0.888888888888889,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_1784.txt,0.2,1784.txt,0.821428571428571,0.821428571428571,76,23,4,6,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_2328.txt,0.2,2328.txt,0.925925925925926,0.925925925925926,80,25,2,2,0.0740740740740741,0.925925925925926,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_2821.txt,0.2,2821.txt,0.816326530612245,0.816326530612245,80,20,7,2,0.259259259259259,0.740740740740741,,
